Interval=	0,01 s
ExcelDateTime=	4,3899352873981479e+004	09-03-2020 8:28:08,312
TimeFormat=	StartOfBlock
ChannelTitle=	Canal 1	Canal 7
Range=	200,0 mV	200,0 mV
UnitName=	 L/s	 L/s
TopValue=	8,0	8,0
BottomValue=	-8,0	-8,0
0:09:16,81	0,3	0,1	
0:09:16,82	0,3	0,1	
0:09:16,83	0,3	0,1	
0:09:16,84	0,3	0,0	
0:09:16,85	0,3	0,0	
0:09:16,86	0,3	0,1	
0:09:16,87	0,3	0,1	
0:09:16,88	0,3	0,1	
0:09:16,89	0,4	0,1	
0:09:16,9	0,3	0,1	
0:09:16,91	0,4	0,1	
0:09:16,92	0,4	0,1	
0:09:16,93	0,4	0,1	
0:09:16,94	0,4	0,1	
0:09:16,95	0,4	0,1	
0:09:16,96	0,4	0,1	
0:09:16,97	0,4	0,1	
0:09:16,98	0,4	0,1	
0:09:16,99	0,4	0,0	
0:09:17,0	0,4	0,0	
0:09:17,01	0,4	0,0	
0:09:17,02	0,4	-0,0	
0:09:17,03	0,4	-0,0	
0:09:17,04	0,4	-0,0	
0:09:17,05	0,4	-0,1	
0:09:17,06	0,4	-0,1	
0:09:17,07	0,4	0,0	
0:09:17,08	0,4	-0,1	
0:09:17,09	0,4	-0,0	
0:09:17,1	0,4	-0,1	
0:09:17,11	0,4	-0,1	
0:09:17,12	0,4	-0,1	
0:09:17,13	0,4	-0,1	
0:09:17,14	0,4	-0,1	
0:09:17,15	0,4	-0,1	
0:09:17,16	0,4	-0,1	
0:09:17,17	0,4	-0,1	
0:09:17,18	0,4	-0,1	
0:09:17,19	0,3	-0,1	
0:09:17,2	0,3	-0,1	
0:09:17,21	0,3	-0,1	
0:09:17,22	0,3	-0,1	
0:09:17,23	0,3	-0,1	
0:09:17,24	0,3	-0,1	
0:09:17,25	0,3	-0,1	
0:09:17,26	0,3	-0,1	
0:09:17,27	0,3	-0,1	
0:09:17,28	0,3	-0,1	
0:09:17,29	0,3	-0,1	
0:09:17,3	0,3	-0,1	
0:09:17,31	0,3	-0,1	
0:09:17,32	0,3	-0,1	
0:09:17,33	0,3	-0,1	
0:09:17,34	0,3	-0,1	
0:09:17,35	0,3	-0,1	
0:09:17,36	0,3	-0,1	
0:09:17,37	0,3	-0,1	
0:09:17,38	0,3	-0,1	
0:09:17,39	0,3	-0,1	
0:09:17,4	0,3	-0,1	
0:09:17,41	0,3	-0,1	
0:09:17,42	0,3	-0,1	
0:09:17,43	0,3	-0,1	
0:09:17,44	0,3	-0,1	
0:09:17,45	0,3	-0,1	
0:09:17,46	0,3	-0,1	
0:09:17,47	0,3	-0,1	
0:09:17,48	0,3	-0,1	
0:09:17,49	0,3	-0,1	
0:09:17,5	0,3	-0,1	
0:09:17,51	0,3	-0,1	
0:09:17,52	0,3	-0,1	
0:09:17,53	0,3	-0,1	
0:09:17,54	0,3	-0,1	
0:09:17,55	0,3	-0,1	
0:09:17,56	0,3	-0,1	
0:09:17,57	0,3	-0,1	
0:09:17,58	0,3	-0,1	
0:09:17,59	0,3	-0,1	
0:09:17,6	0,3	-0,1	
0:09:17,61	0,3	-0,1	
0:09:17,62	0,3	-0,1	
0:09:17,63	0,3	-0,1	
0:09:17,64	0,3	-0,1	
0:09:17,65	0,3	-0,1	
0:09:17,66	0,3	-0,1	
0:09:17,67	0,3	-0,1	
0:09:17,68	0,3	-0,1	
0:09:17,69	0,3	-0,1	
0:09:17,7	0,3	-0,1	
0:09:17,71	0,3	-0,1	
0:09:17,72	0,3	-0,1	
0:09:17,73	0,3	-0,1	
0:09:17,74	0,3	-0,1	
0:09:17,75	0,3	-0,1	
0:09:17,76	0,3	-0,1	
0:09:17,77	0,3	-0,1	
0:09:17,78	0,3	-0,1	
0:09:17,79	0,3	-0,1	
0:09:17,8	0,3	-0,1	
0:09:17,81	0,3	-0,1	
0:09:17,82	0,2	-0,1	
0:09:17,83	0,3	-0,1	
0:09:17,84	0,3	-0,1	
0:09:17,85	0,3	-0,1	
0:09:17,86	0,3	-0,1	
0:09:17,87	0,3	-0,1	
0:09:17,88	0,3	-0,1	
0:09:17,89	0,3	-0,1	
0:09:17,9	0,3	-0,1	
0:09:17,91	0,3	-0,1	
0:09:17,92	0,3	-0,1	
0:09:17,93	0,3	-0,1	
0:09:17,94	0,3	-0,1	
0:09:17,95	0,2	-0,1	
0:09:17,96	0,3	-0,1	
0:09:17,97	0,2	-0,1	
0:09:17,98	0,2	-0,1	
0:09:17,99	0,2	-0,1	
0:09:18,0	0,2	-0,1	
0:09:18,01	0,2	-0,1	
0:09:18,02	0,2	-0,1	
0:09:18,03	0,2	-0,1	
0:09:18,04	0,2	-0,1	
0:09:18,05	0,2	-0,1	
0:09:18,06	0,2	-0,1	
0:09:18,07	0,2	-0,1	
0:09:18,08	0,2	-0,1	
0:09:18,09	0,2	-0,1	
0:09:18,1	0,2	-0,1	
0:09:18,11	0,2	-0,1	
0:09:18,12	0,2	-0,1	
0:09:18,13	0,2	-0,1	
0:09:18,14	0,2	-0,1	
0:09:18,15	0,2	-0,1	
0:09:18,16	0,2	-0,1	
0:09:18,17	0,2	-0,1	
0:09:18,18	0,2	-0,1	
0:09:18,19	0,2	-0,1	
0:09:18,2	0,2	-0,1	
0:09:18,21	0,2	-0,1	
0:09:18,22	0,2	-0,1	
0:09:18,23	0,2	-0,1	
0:09:18,24	0,2	-0,1	
0:09:18,25	0,2	-0,1	
0:09:18,26	0,2	-0,1	
0:09:18,27	0,2	-0,1	
0:09:18,28	0,2	-0,1	
0:09:18,29	0,2	-0,1	
0:09:18,3	0,2	-0,1	
0:09:18,31	0,2	-0,1	
0:09:18,32	0,2	-0,1	
0:09:18,33	0,2	-0,1	
0:09:18,34	0,2	-0,1	
0:09:18,35	0,2	-0,1	
0:09:18,36	0,2	-0,1	
0:09:18,37	0,2	-0,1	
0:09:18,38	0,2	-0,1	
0:09:18,39	0,2	-0,1	
0:09:18,4	0,2	-0,1	
0:09:18,41	0,2	-0,1	
0:09:18,42	0,2	-0,1	
0:09:18,43	0,2	-0,1	
0:09:18,44	0,2	-0,1	
0:09:18,45	0,2	-0,1	
0:09:18,46	0,2	-0,1	
0:09:18,47	0,2	-0,1	
0:09:18,48	0,2	-0,1	
0:09:18,49	0,2	-0,1	
0:09:18,5	0,2	-0,1	
0:09:18,51	0,2	-0,1	
0:09:18,52	0,2	-0,1	
0:09:18,53	0,2	-0,1	
0:09:18,54	0,2	-0,1	
0:09:18,55	0,2	-0,1	
0:09:18,56	0,2	-0,1	
0:09:18,57	0,2	-0,1	
0:09:18,58	0,2	-0,1	
0:09:18,59	0,2	-0,1	
0:09:18,6	0,2	-0,1	
0:09:18,61	0,2	-0,1	
0:09:18,62	0,2	-0,1	
0:09:18,63	0,2	-0,1	
0:09:18,64	0,2	-0,1	
0:09:18,65	0,2	-0,1	
0:09:18,66	0,2	-0,1	
0:09:18,67	0,2	-0,1	
0:09:18,68	0,2	-0,1	
0:09:18,69	0,2	-0,1	
0:09:18,7	0,2	-0,1	
0:09:18,71	0,2	-0,1	
0:09:18,72	0,2	-0,1	
0:09:18,73	0,2	-0,1	
0:09:18,74	0,2	-0,1	
0:09:18,75	0,2	-0,1	
0:09:18,76	0,2	-0,1	
0:09:18,77	0,2	-0,1	
0:09:18,78	0,2	-0,1	
0:09:18,79	0,2	-0,1	
0:09:18,8	0,2	-0,1	
0:09:18,81	0,2	-0,1	
0:09:18,82	0,2	-0,1	
0:09:18,83	0,2	-0,1	
0:09:18,84	0,2	-0,1	
0:09:18,85	0,2	-0,1	
0:09:18,86	0,2	-0,1	
0:09:18,87	0,2	-0,1	
0:09:18,88	0,2	-0,1	
0:09:18,89	0,2	-0,1	
0:09:18,9	0,2	-0,1	
0:09:18,91	0,2	-0,1	
0:09:18,92	0,2	-0,1	
0:09:18,93	0,2	-0,1	
0:09:18,94	0,2	-0,1	
0:09:18,95	0,2	-0,1	
0:09:18,96	0,2	-0,1	
0:09:18,97	0,2	-0,1	
0:09:18,98	0,2	-0,1	
0:09:18,99	0,2	-0,1	
0:09:19,0	0,2	-0,1	
0:09:19,01	0,2	-0,1	
0:09:19,02	0,2	-0,1	
0:09:19,03	0,2	-0,1	
0:09:19,04	0,2	-0,1	
0:09:19,05	0,2	-0,1	
0:09:19,06	0,2	-0,1	
0:09:19,07	0,2	-0,1	
0:09:19,08	0,2	-0,1	
0:09:19,09	0,2	-0,1	
0:09:19,1	0,2	-0,1	
0:09:19,11	0,2	-0,1	
0:09:19,12	0,2	-0,1	
0:09:19,13	0,2	-0,1	
0:09:19,14	0,2	-0,1	
0:09:19,15	0,2	-0,1	
0:09:19,16	0,2	-0,1	
0:09:19,17	0,2	-0,1	
0:09:19,18	0,2	-0,1	
0:09:19,19	0,2	-0,1	
0:09:19,2	0,2	-0,1	
0:09:19,21	0,2	-0,1	
0:09:19,22	0,2	-0,1	
0:09:19,23	0,2	-0,1	
0:09:19,24	0,2	-0,1	
0:09:19,25	0,2	-0,1	
0:09:19,26	0,2	-0,1	
0:09:19,27	0,2	-0,1	
0:09:19,28	0,2	-0,1	
0:09:19,29	0,2	-0,1	
0:09:19,3	0,2	-0,1	
0:09:19,31	0,2	-0,1	
0:09:19,32	0,2	-0,1	
0:09:19,33	0,2	-0,1	
0:09:19,34	0,2	-0,1	
0:09:19,35	0,2	-0,1	
0:09:19,36	0,2	-0,1	
0:09:19,37	0,2	-0,1	
0:09:19,38	0,2	-0,1	
0:09:19,39	0,2	-0,1	
0:09:19,4	0,2	-0,1	
0:09:19,41	0,2	-0,1	
0:09:19,42	0,2	-0,1	
0:09:19,43	0,2	-0,1	
0:09:19,44	0,2	-0,1	
0:09:19,45	0,2	-0,1	
0:09:19,46	0,2	-0,1	
0:09:19,47	0,2	-0,1	
0:09:19,48	0,2	-0,1	
0:09:19,49	0,2	-0,1	
0:09:19,5	0,2	-0,1	
0:09:19,51	0,2	-0,1	
0:09:19,52	0,2	-0,1	
0:09:19,53	0,2	-0,1	
0:09:19,54	0,2	-0,1	
0:09:19,55	0,2	-0,1	
0:09:19,56	0,2	-0,1	
0:09:19,57	0,2	-0,1	
0:09:19,58	0,2	-0,1	
0:09:19,59	0,2	-0,1	
0:09:19,6	0,2	-0,1	
0:09:19,61	0,2	-0,1	
0:09:19,62	0,2	-0,1	
0:09:19,63	0,2	-0,1	
0:09:19,64	0,2	-0,1	
0:09:19,65	0,2	-0,1	
0:09:19,66	0,2	-0,1	
0:09:19,67	0,2	-0,1	
0:09:19,68	0,2	-0,1	
0:09:19,69	0,2	-0,1	
0:09:19,7	0,2	-0,1	
0:09:19,71	0,2	-0,1	
0:09:19,72	0,2	-0,1	
0:09:19,73	0,2	-0,1	
0:09:19,74	0,2	-0,1	
0:09:19,75	0,2	-0,1	
0:09:19,76	0,2	-0,1	
0:09:19,77	0,2	-0,1	
0:09:19,78	0,2	-0,1	
0:09:19,79	0,2	-0,1	
0:09:19,8	0,2	-0,1	
0:09:19,81	0,2	-0,1	
0:09:19,82	0,2	-0,1	
0:09:19,83	0,2	-0,1	
0:09:19,84	0,2	-0,1	
0:09:19,85	0,2	-0,1	
0:09:19,86	0,2	-0,1	
0:09:19,87	0,2	-0,1	
0:09:19,88	0,2	-0,1	
0:09:19,89	0,2	-0,1	
0:09:19,9	0,2	-0,1	
0:09:19,91	0,2	-0,1	
0:09:19,92	0,2	-0,1	
0:09:19,93	0,2	-0,1	
0:09:19,94	0,2	-0,1	
0:09:19,95	0,2	-0,1	
0:09:19,96	0,2	-0,1	
0:09:19,97	0,2	-0,1	
0:09:19,98	0,2	-0,1	
0:09:19,99	0,2	-0,1	
0:09:20,0	0,2	-0,1	
0:09:20,01	0,2	-0,1	
0:09:20,02	0,2	-0,1	
0:09:20,03	0,2	-0,1	
0:09:20,04	0,0	-0,1	
0:09:20,05	0,3	-0,1	
0:09:20,06	0,1	-0,1	
0:09:20,07	0,2	-0,1	
0:09:20,08	0,2	-0,1	
0:09:20,09	0,2	-0,1	
0:09:20,1	0,2	-0,1	
0:09:20,11	0,2	-0,1	
0:09:20,12	0,2	-0,1	
0:09:20,13	0,2	-0,1	
0:09:20,14	0,2	-0,1	
0:09:20,15	0,2	-0,1	
0:09:20,16	0,2	-0,1	
0:09:20,17	0,2	-0,1	
0:09:20,18	0,2	-0,1	
0:09:20,19	0,2	-0,1	
0:09:20,2	0,2	-0,1	
0:09:20,21	0,2	-0,1	
0:09:20,22	0,2	-0,1	
0:09:20,23	0,2	-0,1	
0:09:20,24	0,2	-0,1	
0:09:20,25	0,2	-0,1	
0:09:20,26	0,2	-0,1	
0:09:20,27	0,2	-0,1	
0:09:20,28	0,2	-0,1	
0:09:20,29	0,2	-0,1	
0:09:20,3	0,2	-0,1	
0:09:20,31	0,2	-0,1	
0:09:20,32	0,2	-0,1	
0:09:20,33	0,2	-0,1	
0:09:20,34	0,2	-0,1	
0:09:20,35	0,2	-0,1	
0:09:20,36	0,2	-0,1	
0:09:20,37	0,2	-0,1	
0:09:20,38	0,2	-0,1	
0:09:20,39	0,2	-0,1	
0:09:20,4	0,2	-0,1	
0:09:20,41	0,2	-0,1	
0:09:20,42	0,2	-0,1	
0:09:20,43	0,2	-0,1	
0:09:20,44	0,2	-0,1	
0:09:20,45	0,2	-0,1	
0:09:20,46	0,2	-0,1	
0:09:20,47	0,2	-0,1	
0:09:20,48	0,2	-0,1	
0:09:20,49	0,2	-0,1	
0:09:20,5	0,2	-0,1	
0:09:20,51	0,2	-0,1	
0:09:20,52	0,2	-0,1	
0:09:20,53	0,2	-0,1	
0:09:20,54	0,2	-0,1	
0:09:20,55	0,2	-0,1	
0:09:20,56	0,2	-0,1	
0:09:20,57	0,2	-0,1	
0:09:20,58	0,2	-0,1	
0:09:20,59	0,2	-0,1	
0:09:20,6	0,2	-0,1	
0:09:20,61	0,2	-0,1	
0:09:20,62	0,2	-0,1	
0:09:20,63	0,2	-0,1	
0:09:20,64	0,2	-0,1	
0:09:20,65	0,2	-0,1	
0:09:20,66	0,2	-0,1	
0:09:20,67	0,2	-0,1	
0:09:20,68	0,2	-0,1	
0:09:20,69	0,2	-0,1	
0:09:20,7	0,2	-0,1	
0:09:20,71	0,2	-0,1	
0:09:20,72	0,2	-0,1	
0:09:20,73	0,2	-0,1	
0:09:20,74	0,2	-0,1	
0:09:20,75	0,2	-0,1	
0:09:20,76	0,2	-0,1	
0:09:20,77	0,2	-0,1	
0:09:20,78	0,2	-0,1	
0:09:20,79	0,2	-0,1	
0:09:20,8	0,2	-0,1	
0:09:20,81	0,2	-0,1	
0:09:20,82	0,2	-0,1	
0:09:20,83	0,2	-0,1	
0:09:20,84	0,2	-0,1	
0:09:20,85	0,2	-0,1	
0:09:20,86	0,2	-0,1	
0:09:20,87	0,2	-0,1	
0:09:20,88	0,2	-0,1	
0:09:20,89	0,2	-0,1	
0:09:20,9	0,2	-0,1	
0:09:20,91	0,2	-0,1	
0:09:20,92	0,2	-0,1	
0:09:20,93	0,2	-0,1	
0:09:20,94	0,2	-0,1	
0:09:20,95	0,2	-0,1	
0:09:20,96	0,2	-0,1	
0:09:20,97	0,2	-0,1	
0:09:20,98	0,2	-0,1	
0:09:20,99	0,2	-0,1	
0:09:21,0	0,2	-0,1	
0:09:21,01	0,2	-0,1	
0:09:21,02	0,2	-0,1	
0:09:21,03	0,2	-0,1	
0:09:21,04	0,2	-0,1	
0:09:21,05	0,2	-0,1	
0:09:21,06	0,2	-0,0	
0:09:21,07	0,2	-0,1	
0:09:21,08	0,2	-0,1	
0:09:21,09	0,2	-0,1	
0:09:21,1	0,2	-0,1	
0:09:21,11	0,2	-0,1	
0:09:21,12	0,2	-0,1	
0:09:21,13	0,2	-0,1	
0:09:21,14	0,2	-0,1	
0:09:21,15	0,2	-0,1	
0:09:21,16	0,2	-0,1	
0:09:21,17	0,2	-0,1	
0:09:21,18	0,2	-0,1	
0:09:21,19	0,2	-0,1	
0:09:21,2	0,2	-0,1	
0:09:21,21	0,2	-0,1	
0:09:21,22	0,2	-0,1	
0:09:21,23	0,2	-0,1	
0:09:21,24	0,2	-0,1	
0:09:21,25	0,2	-0,1	
0:09:21,26	0,2	-0,1	
0:09:21,27	0,2	-0,1	
0:09:21,28	0,2	-0,1	
0:09:21,29	0,2	-0,1	
0:09:21,3	0,2	-0,1	
0:09:21,31	0,2	-0,1	
0:09:21,32	0,2	-0,1	
0:09:21,33	0,2	-0,1	
0:09:21,34	0,2	-0,1	
0:09:21,35	0,2	-0,1	
0:09:21,36	0,2	-0,1	
0:09:21,37	0,2	-0,1	
0:09:21,38	0,2	-0,1	
0:09:21,39	0,2	-0,1	
0:09:21,4	0,2	-0,1	
0:09:21,41	0,2	-0,1	
0:09:21,42	0,2	-0,1	
0:09:21,43	0,2	-0,1	
0:09:21,44	0,2	-0,1	
0:09:21,45	0,2	-0,1	
0:09:21,46	0,2	-0,1	
0:09:21,47	0,2	-0,1	
0:09:21,48	0,2	0,0	
0:09:21,49	0,2	0,2	
0:09:21,5	0,2	0,2	
0:09:21,51	0,2	0,2	
0:09:21,52	0,2	0,2	
0:09:21,53	0,2	0,3	
0:09:21,54	0,2	0,2	
0:09:21,55	0,2	0,3	
0:09:21,56	0,2	0,4	
0:09:21,57	0,2	0,4	
0:09:21,58	0,2	0,5	
0:09:21,59	0,2	0,5	
0:09:21,6	0,2	0,5	
0:09:21,61	0,2	0,6	
0:09:21,62	0,2	0,6	
0:09:21,63	0,2	0,6	
0:09:21,64	0,2	0,6	
0:09:21,65	0,2	0,6	
0:09:21,66	0,2	0,6	
0:09:21,67	0,2	0,7	
0:09:21,68	0,2	0,7	
0:09:21,69	0,2	0,7	
0:09:21,7	0,2	0,7	
0:09:21,71	0,2	0,7	
0:09:21,72	0,2	0,7	
0:09:21,73	0,2	0,7	
0:09:21,74	0,2	0,7	
0:09:21,75	0,2	0,7	
0:09:21,76	0,2	0,7	
0:09:21,77	0,2	0,7	
0:09:21,78	0,2	0,7	
0:09:21,79	0,2	0,6	
0:09:21,8	0,2	0,6	
0:09:21,81	0,2	0,6	
0:09:21,82	0,2	0,6	
0:09:21,83	0,2	0,6	
0:09:21,84	0,2	0,6	
0:09:21,85	0,2	0,6	
0:09:21,86	0,2	0,6	
0:09:21,87	0,2	0,6	
0:09:21,88	0,2	0,6	
0:09:21,89	0,2	0,6	
0:09:21,9	0,2	0,6	
0:09:21,91	0,2	0,6	
0:09:21,92	0,2	0,6	
0:09:21,93	0,2	0,5	
0:09:21,94	0,2	0,5	
0:09:21,95	0,2	0,5	
0:09:21,96	0,2	0,5	
0:09:21,97	0,2	0,5	
0:09:21,98	0,2	0,5	
0:09:21,99	0,2	0,5	
0:09:22,0	0,2	0,5	
0:09:22,01	0,2	0,5	
0:09:22,02	0,2	0,4	
0:09:22,03	0,2	0,4	
0:09:22,04	0,2	0,4	
0:09:22,05	0,2	0,4	
0:09:22,06	0,2	0,4	
0:09:22,07	0,2	0,4	
0:09:22,08	0,2	0,4	
0:09:22,09	0,2	0,4	
0:09:22,1	0,2	0,4	
0:09:22,11	0,2	0,4	
0:09:22,12	0,2	0,4	
0:09:22,13	0,2	0,4	
0:09:22,14	0,2	0,4	
0:09:22,15	0,2	0,4	
0:09:22,16	0,2	0,4	
0:09:22,17	0,2	0,4	
0:09:22,18	0,2	0,4	
0:09:22,19	0,2	0,4	
0:09:22,2	0,2	0,4	
0:09:22,21	0,2	0,4	
0:09:22,22	0,2	0,4	
0:09:22,23	0,2	0,4	
0:09:22,24	0,2	0,4	
0:09:22,25	0,2	0,3	
0:09:22,26	0,2	0,3	
0:09:22,27	0,2	0,3	
0:09:22,28	0,2	0,3	
0:09:22,29	0,2	0,3	
0:09:22,3	0,2	0,3	
0:09:22,31	0,2	0,3	
0:09:22,32	0,1	0,3	
0:09:22,33	0,2	0,2	
0:09:22,34	0,2	0,2	
0:09:22,35	0,3	0,1	
0:09:22,36	0,3	0,1	
0:09:22,37	0,3	0,1	
0:09:22,38	0,3	0,1	
0:09:22,39	0,3	0,1	
0:09:22,4	0,3	0,1	
0:09:22,41	0,3	0,0	
0:09:22,42	0,3	0,1	
0:09:22,43	0,3	0,0	
0:09:22,44	0,3	0,1	
0:09:22,45	0,3	0,0	
0:09:22,46	0,3	0,0	
0:09:22,47	0,3	0,0	
0:09:22,48	0,3	0,0	
0:09:22,49	0,3	0,0	
0:09:22,5	0,3	0,0	
0:09:22,51	0,3	0,0	
0:09:22,52	0,3	0,0	
0:09:22,53	0,3	0,0	
0:09:22,54	0,3	0,0	
0:09:22,55	0,3	0,0	
0:09:22,56	0,3	0,0	
0:09:22,57	0,3	-0,0	
0:09:22,58	0,3	-0,0	
0:09:22,59	0,3	-0,0	
0:09:22,6	0,4	-0,0	
0:09:22,61	0,4	-0,0	
0:09:22,62	0,4	0,0	
0:09:22,63	0,4	-0,2	
0:09:22,64	0,3	-0,1	
0:09:22,65	0,3	-0,1	
0:09:22,66	0,3	-0,1	
0:09:22,67	0,3	-0,1	
0:09:22,68	0,3	-0,1	
0:09:22,69	0,3	-0,1	
0:09:22,7	0,3	-0,1	
0:09:22,71	0,3	-0,1	
0:09:22,72	0,3	-0,1	
0:09:22,73	0,3	-0,1	
0:09:22,74	0,3	-0,1	
0:09:22,75	0,3	-0,1	
0:09:22,76	0,3	-0,1	
0:09:22,77	0,3	-0,1	
0:09:22,78	0,3	-0,1	
0:09:22,79	0,3	-0,1	
0:09:22,8	0,3	-0,1	
0:09:22,81	0,3	-0,1	
0:09:22,82	0,3	-0,1	
0:09:22,83	0,3	-0,1	
0:09:22,84	0,3	-0,1	
0:09:22,85	0,3	-0,1	
0:09:22,86	0,3	-0,1	
0:09:22,87	0,3	-0,1	
0:09:22,88	0,3	-0,1	
0:09:22,89	0,2	-0,1	
0:09:22,9	0,2	-0,1	
0:09:22,91	0,2	-0,1	
0:09:22,92	0,2	-0,1	
0:09:22,93	0,2	-0,1	
0:09:22,94	0,2	-0,1	
0:09:22,95	0,3	-0,1	
0:09:22,96	0,2	-0,1	
0:09:22,97	0,3	-0,1	
0:09:22,98	0,3	-0,1	
0:09:22,99	0,3	-0,1	
0:09:23,0	0,3	-0,1	
0:09:23,01	0,3	-0,1	
0:09:23,02	0,3	-0,1	
0:09:23,03	0,3	-0,1	
0:09:23,04	0,2	-0,1	
0:09:23,05	0,3	-0,1	
0:09:23,06	0,2	-0,1	
0:09:23,07	0,2	-0,1	
0:09:23,08	0,2	-0,1	
0:09:23,09	0,3	-0,1	
0:09:23,1	0,3	-0,1	
0:09:23,11	0,2	-0,1	
0:09:23,12	0,2	-0,1	
0:09:23,13	0,2	-0,1	
0:09:23,14	0,3	-0,1	
0:09:23,15	0,2	-0,1	
0:09:23,16	0,2	-0,1	
0:09:23,17	0,3	-0,1	
0:09:23,18	0,2	-0,1	
0:09:23,19	0,2	-0,1	
0:09:23,2	0,2	-0,1	
0:09:23,21	0,2	-0,1	
0:09:23,22	0,2	-0,1	
0:09:23,23	0,2	-0,1	
0:09:23,24	0,2	-0,1	
0:09:23,25	0,2	-0,1	
0:09:23,26	0,2	-0,1	
0:09:23,27	0,2	-0,1	
0:09:23,28	0,2	-0,1	
0:09:23,29	0,2	-0,1	
0:09:23,3	0,2	-0,1	
0:09:23,31	0,2	-0,1	
0:09:23,32	0,2	-0,1	
0:09:23,33	0,2	-0,1	
0:09:23,34	0,2	-0,1	
0:09:23,35	0,2	-0,1	
0:09:23,36	0,2	-0,1	
0:09:23,37	0,2	-0,1	
0:09:23,38	0,2	-0,1	
0:09:23,39	0,2	-0,1	
0:09:23,4	0,2	-0,1	
0:09:23,41	0,2	-0,1	
0:09:23,42	0,2	-0,1	
0:09:23,43	0,2	-0,1	
0:09:23,44	0,2	-0,1	
0:09:23,45	0,2	-0,1	
0:09:23,46	0,2	-0,1	
0:09:23,47	0,2	-0,1	
0:09:23,48	0,2	-0,1	
0:09:23,49	0,2	-0,1	
0:09:23,5	0,2	-0,1	
0:09:23,51	0,2	-0,1	
0:09:23,52	0,2	-0,1	
0:09:23,53	0,2	-0,1	
0:09:23,54	0,2	-0,1	
0:09:23,55	0,2	-0,1	
0:09:23,56	0,2	-0,1	
0:09:23,57	0,2	-0,1	
0:09:23,58	0,2	-0,1	
0:09:23,59	0,2	-0,1	
0:09:23,6	0,2	-0,1	
0:09:23,61	0,2	-0,1	
0:09:23,62	0,2	-0,1	
0:09:23,63	0,2	-0,1	
0:09:23,64	0,2	-0,1	
0:09:23,65	0,2	-0,1	
0:09:23,66	0,2	-0,1	
0:09:23,67	0,2	-0,1	
0:09:23,68	0,2	-0,1	
0:09:23,69	0,2	-0,1	
0:09:23,7	0,2	-0,1	
0:09:23,71	0,2	-0,1	
0:09:23,72	0,2	-0,1	
0:09:23,73	0,2	-0,1	
0:09:23,74	0,2	-0,1	
0:09:23,75	0,2	-0,1	
0:09:23,76	0,2	-0,1	
0:09:23,77	0,2	-0,1	
0:09:23,78	0,2	-0,1	
0:09:23,79	0,2	-0,1	
0:09:23,8	0,2	-0,1	
0:09:23,81	0,2	-0,1	
0:09:23,82	0,2	-0,1	
0:09:23,83	0,2	-0,1	
0:09:23,84	0,2	-0,1	
0:09:23,85	0,2	-0,1	
0:09:23,86	0,2	-0,1	
0:09:23,87	0,2	-0,1	
0:09:23,88	0,2	-0,1	
0:09:23,89	0,2	-0,1	
0:09:23,9	0,2	-0,1	
0:09:23,91	0,2	-0,1	
0:09:23,92	0,2	-0,1	
0:09:23,93	0,2	-0,1	
0:09:23,94	0,2	-0,1	
0:09:23,95	0,2	-0,1	
0:09:23,96	0,2	-0,1	
0:09:23,97	0,2	-0,1	
0:09:23,98	0,2	-0,1	
0:09:23,99	0,2	-0,1	
0:09:24,0	0,2	-0,1	
0:09:24,01	0,2	-0,1	
0:09:24,02	0,2	-0,1	
0:09:24,03	0,2	-0,1	
0:09:24,04	0,2	-0,1	
0:09:24,05	0,2	-0,1	
0:09:24,06	0,2	-0,1	
0:09:24,07	0,2	-0,1	
0:09:24,08	0,2	-0,1	
0:09:24,09	0,2	-0,1	
0:09:24,1	0,2	-0,1	
0:09:24,11	0,2	-0,1	
0:09:24,12	0,2	-0,1	
0:09:24,13	0,2	-0,1	
0:09:24,14	0,2	-0,1	
0:09:24,15	0,2	-0,1	
0:09:24,16	0,2	-0,1	
0:09:24,17	0,2	-0,1	
0:09:24,18	0,2	-0,1	
0:09:24,19	0,2	-0,1	
0:09:24,2	0,2	-0,1	
0:09:24,21	0,2	-0,1	
0:09:24,22	0,2	-0,1	
0:09:24,23	0,2	-0,1	
0:09:24,24	0,2	-0,1	
0:09:24,25	0,2	-0,1	
0:09:24,26	0,2	-0,1	
0:09:24,27	0,2	-0,1	
0:09:24,28	0,2	-0,1	
0:09:24,29	0,2	-0,1	
0:09:24,3	0,2	-0,1	
0:09:24,31	0,2	-0,1	
0:09:24,32	0,2	-0,1	
0:09:24,33	0,2	-0,1	
0:09:24,34	0,2	-0,1	
0:09:24,35	0,2	-0,1	
0:09:24,36	0,2	-0,1	
0:09:24,37	0,2	-0,1	
0:09:24,38	0,2	-0,1	
0:09:24,39	0,2	-0,1	
0:09:24,4	0,2	-0,1	
0:09:24,41	0,2	-0,1	
0:09:24,42	0,2	-0,1	
0:09:24,43	0,2	-0,1	
0:09:24,44	0,2	-0,1	
0:09:24,45	0,2	-0,1	
0:09:24,46	0,2	-0,1	
0:09:24,47	0,2	-0,1	
0:09:24,48	0,2	-0,1	
0:09:24,49	0,2	-0,1	
0:09:24,5	0,2	-0,1	
0:09:24,51	0,2	-0,1	
0:09:24,52	0,2	-0,1	
0:09:24,53	0,2	-0,1	
0:09:24,54	0,2	-0,1	
0:09:24,55	0,2	-0,1	
0:09:24,56	0,2	-0,1	
